timestamp,coordinates,altitude,data_type,speed,motion,battery_level,battery_state,accuracy,wifi,timezone
1564870737.0,"5.13582827523829,51.847621235113444",2,Point,29,"driving,stationary",0.53,unplugged,"10,6",,Z
1564870748.0,"5.133827095856083,51.847588336143495",-14,Point,33,driving,0.53,unplugged,"10,6",,Z
1564870756.0,"5.1273571886169975,51.84779432141394",-12,Point,49,driving,0.53,unplugged,"10,8",,Z
1564870768.0,"5.12293246575177,51.84809967414648",1,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870779.0,"5.118564739828108,51.84796799444766",2,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870790.0,"5.114234983925813,51.84741487265736",2,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870801.0,"5.1100610476034785,51.84660698292017",2,Point,27,driving,0.53,unplugged,"10,6",,Z
1564870812.0,"5.105873448778974,51.84573689946145",-1,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870823.0,"5.101786935706717,51.84476166502744",-4,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870834.0,"5.09774384089289,51.843613511931004",-2,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870845.0,"5.093699824069714,51.842418420176806",1,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870856.0,"5.089643318210812,51.84137240057051",-3,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870867.0,"5.08550475351986,51.840485804762544",-3,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870878.0,"5.081394268204534,51.839861562523836",0,Point,28,driving,0.53,unplugged,"10,8",,Z
1564870888.0,"5.077177919452151,51.839638687718505",3,Point,29,driving,0.53,unplugged,"10,6",,Z
1564870899.0,"5.072749760006622,51.83967695110648",4,Point,29,driving,0.53,unplugged,"10,6",,Z
1564870910.0,"5.068422937770437,51.83971018535256",1,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870921.0,"5.0640015676664785,51.83973310985773",0,Point,27,driving,0.53,unplugged,"10,4",,Z
1564870929.0,"5.060831364248935,51.83969107461333",0,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870940.0,"5.056133894254506,51.839683405171925",5,Point,33,driving,0.53,unplugged,"10,6",,Z
1564870951.0,"5.051933471118148,51.839691200341875",5,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870962.0,"5.047601200644903,51.83972108182668",10,Point,28,driving,0.53,unplugged,"10,6",,Z
1564870973.0,"5.043096514423418,51.839915290523166",10,Point,28,driving,0.53,unplugged,"10,8",,Z
1564870984.0,"5.038786204536481,51.840193485889436",4,Point,28,driving,0.53,unplugged,"10,8",,Z
1564870992.0,"5.035601919521611,51.84052599598825",-2,Point,27,driving,0.53,unplugged,"10,6",,Z
1564871006.0,"5.030031558130895,51.84106520381928",-1,Point,45,driving,0.53,unplugged,"10,8",,Z
1564871017.0,"5.025693587963493,51.841434091377856",-3,Point,27,driving,0.53,unplugged,"10,8",,Z
1564871028.0,"5.0213120318995985,51.84170763478786",-3,Point,28,driving,0.53,unplugged,"10,8",,Z
1564871039.0,"5.016855960716509,51.84185360563159",-4,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871050.0,"5.012464514006872,51.84214072772473",2,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871061.0,"5.008104834710255,51.84268161193639",-2,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871072.0,"5.00411362387706,51.843307656284274",-4,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871082.0,"5.000048652295955,51.84411236089826",1,Point,29,driving,0.53,unplugged,"10,8",,Z
1564871093.0,"4.996125586335544,51.84526055590421",7,Point,28,driving,0.53,unplugged,"10,8",,Z
1564871104.0,"4.9917862750636335,51.84592268434525",8,Point,28,driving,0.53,unplugged,"10,8",,Z
1564871115.0,"4.987537404526945,51.84647044171751",5,Point,27,driving,0.53,unplugged,"10,8",,Z
1564871126.0,"4.983182335277072,51.8468620861432",3,Point,27,driving,0.53,unplugged,"10,8",,Z
1564871137.0,"4.978719558571445,51.84683182747275",0,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871147.0,"4.974653413523896,51.84680982497692",7,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871158.0,"4.970244783912757,51.84667864819229",6,Point,29,driving,0.53,unplugged,"10,6",,Z
1564871169.0,"4.9658772256271595,51.846615951556565",4,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871180.0,"4.961432721470446,51.84651230932385",4,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871191.0,"4.957026354973165,51.84645283972085",2,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871202.0,"4.952618563552343,51.84632572815925",1,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871213.0,"4.948311690245706,51.84581560553223",-2,Point,27,driving,0.53,unplugged,"10,4",,Z
1564871224.0,"4.944247389216855,51.844801898162665",-2,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871235.0,"4.940513167534899,51.843326767023505",5,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871246.0,"4.9368394631938415,51.841807127978505",8,Point,28,driving,0.53,unplugged,"10,8",,Z
1564871257.0,"4.933111360301202,51.840349598836006",3,Point,28,driving,0.53,unplugged,"10,8",,Z
1564871268.0,"4.928931556646646,51.83934553065508",6,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871279.0,"4.924544803802785,51.83913673744708",8,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871290.0,"4.92025653832119,51.839348422411675",3,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871301.0,"4.915835335855293,51.83926711795091",3,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871311.0,"4.9117832724050725,51.83879333087414",3,Point,28,driving,0.53,unplugged,"10,6",,Z
1564871322.0,"4.907533563678067,51.838128059219414",-1,Point,27,driving,0.53,unplugged,"10,6",,Z
1564871333.0,"4.903258373965419,51.83749606372028",-3,Point,27,driving,0.53,unplugged,"10,6",,Z
1564871344.0,"4.899075133730563,51.83659412902951",-1,Point,28,driving,0.53,unplugged,"10,4",,Z
1564871355.0,"4.8950001038656525,51.83559152768164",-3,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871366.0,"4.890890037645484,51.83458364573478",-1,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871377.0,"4.886816265066049,51.833488801542515",-3,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871388.0,"4.882910465826171,51.832249537158596",-13,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871399.0,"4.8790625017181775,51.83092322671025",-14,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871410.0,"4.875259548430215,51.829538075301635",-10,Point,27,driving,0.52,unplugged,"10,6",,Z
1564871421.0,"4.8714178707496,51.8281333102396",-10,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871432.0,"4.867591699589852,51.826800294268715",-6,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871443.0,"4.863544162367344,51.82573843286543",-5,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871454.0,"4.859284143899436,51.82520048231988",-5,Point,27,driving,0.52,unplugged,"10,6",,Z
1564871465.0,"4.854934187610499,51.82495874823241",-4,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871476.0,"4.850633936007368,51.82481592060237",-1,Point,26,driving,0.52,unplugged,"10,6",,Z
1564871487.0,"4.846205106009585,51.824539778802375",2,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871498.0,"4.8417440056845935,51.824176046114246",-2,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871509.0,"4.837533188988303,51.82330650747923",0,Point,28,"driving,stationary",0.52,unplugged,"10,6",,Z
1564871520.0,"4.833169318740101,51.822323645513336",5,Point,31,driving,0.52,unplugged,"10,4",,Z
1564871530.0,"4.829060174529281,51.82177605577914",4,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871541.0,"4.824700411413633,51.82154261977581",-3,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871552.0,"4.820350790400822,51.82141182017682",-3,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871563.0,"4.815892120827749,51.82136253458617",0,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871574.0,"4.8115270771131025,51.82177069136111",3,Point,27,driving,0.52,unplugged,"10,6",,Z
1564871585.0,"4.807330258195109,51.822644085671584",3,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871596.0,"4.803223293279114,51.82359497067688",3,Point,27,driving,0.52,unplugged,"10,4",,Z
1564871607.0,"4.799094032500683,51.824560607831756",2,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871618.0,"4.794913390655811,51.82550927163272",0,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871629.0,"4.790663681928804,51.82623103731482",1,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871640.0,"4.78634515777676,51.826644181322145",-2,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871651.0,"4.782023029406352,51.827077106620955",-4,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871661.0,"4.778020083908716,51.82749117263763",2,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871672.0,"4.773683454845821,51.82801617314278",4,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871683.0,"4.769324194644363,51.8285434786713",-3,Point,28,driving,0.52,unplugged,"10,4",,Z
1564871694.0,"4.764984129001167,51.82895616167395",-3,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871705.0,"4.760624198247456,51.82934608780949",-1,Point,28,"driving,stationary",0.52,unplugged,"10,4",,Z
1564871716.0,"4.756231326614279,51.82977566034703",0,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871727.0,"4.751899307598129,51.830220990862536",-1,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871738.0,"4.747631829236399,51.83090461888521",0,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871749.0,"4.743488822136767,51.831843936864125",-2,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871760.0,"4.739496521656159,51.832947707783276",-4,Point,28,"driving,stationary",0.52,unplugged,"10,6",,Z
1564871771.0,"4.735397435729145,51.83396627665668",-5,Point,28,"driving,stationary",0.52,unplugged,"10,4",,Z
1564871782.0,"4.731237832461233,51.83487596460789",-5,Point,27,driving,0.52,unplugged,"10,4",,Z
1564871793.0,"4.727087616924874,51.8358615087828",-1,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871804.0,"4.723010575403201,51.83685212400913",-8,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871815.0,"4.718815684322937,51.83778997515499",-1,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871826.0,"4.714705199007611,51.838773046668464",-1,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871837.0,"4.710807278756714,51.83970876042902",-7,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871847.0,"4.706871304665419,51.84061564044267",-2,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871858.0,"4.702716311444251,51.84160692622125",0,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871868.0,"4.6990379970564495,51.84261920866728",-3,Point,27,driving,0.52,unplugged,"10,6",,Z
1564871879.0,"4.695132784549794,51.84382792101413",-3,Point,27,driving,0.52,unplugged,"10,6",,Z
1564871890.0,"4.691305691380697,51.8451220449543",-12,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871901.0,"4.687541881580546,51.84655991853386",-13,Point,28,driving,0.52,unplugged,"10,8",,Z
1564871912.0,"4.683898603548001,51.84811476157219",-15,Point,28,driving,0.52,unplugged,"10,8",,Z
1564871923.0,"4.680234286938496,51.849699821371445",-6,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871934.0,"4.676763089378063,51.85144480788321",-4,Point,28,driving,0.52,unplugged,"10,6",,Z
1564871945.0,"4.673586431895078,51.853240714456746",-4,Point,27,driving,0.51,unplugged,"10,6",,Z
1564871956.0,"4.670199807737647,51.85520220552743",0,Point,30,driving,0.51,unplugged,"10,6",,Z
1564871966.0,"4.666669182483727,51.85663324785592",3,Point,28,driving,0.51,unplugged,"10,4",,Z
1564871977.0,"4.662504969169071,51.857486064594106",3,Point,28,driving,0.51,unplugged,"10,4",,Z
1564871988.0,"4.658097429205345,51.85771841095002",1,Point,27,driving,0.51,unplugged,"10,8",,Z
1564871989.0,"4.657695181672143,51.85772163798274",1,Point,27,driving,0.51,unplugged,"10,8",,Z
1564872013.0,"4.648043755446233,51.857523825067894",-1,Point,28,driving,0.51,unplugged,"10,16",,Z
1564872024.0,"4.643611069772992,51.85743573126556",-4,Point,28,driving,0.51,unplugged,"5,6",,Z
1564872034.0,"4.639570154253989,51.85715699107559",0,Point,28,driving,0.51,unplugged,"5,6",,Z
1564872045.0,"4.635186251257206,51.856900672476606",-3,Point,29,driving,0.51,unplugged,"5,6",,Z
1564872056.0,"4.6307948883666015,51.85667725284757",-8,Point,28,driving,0.51,unplugged,"5,6",,Z
1564872067.0,"4.626412829388516,51.856570844586805",-10,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872078.0,"4.621985340495241,51.856559319469945",-11,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872089.0,"4.617571430285105,51.85657759201886",-9,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872100.0,"4.61318057030869,51.856650766033546",-10,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872111.0,"4.608726846058488,51.856665643911676",-10,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872122.0,"4.6043289452834095,51.85669686650099",-8,Point,27,driving,0.51,unplugged,"10,6",,Z
1564872133.0,"4.600052665923349,51.85704572131099",-4,Point,27,driving,0.51,unplugged,"10,6",,Z
1564872144.0,"4.596469653774609,51.85859377500774",-4,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872155.0,"4.593464154754386,51.860603168655054",-9,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872166.0,"4.590452201668723,51.86266067442657",-10,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872177.0,"4.587162723769049,51.864524432506286",-7,Point,28,driving,0.51,unplugged,"10,4",,Z
1564872188.0,"4.583942228932477,51.866374025169634",-5,Point,28,driving,0.51,unplugged,"10,4",,Z
1564872199.0,"4.580698600043152,51.86823468194517",-5,Point,28,driving,0.51,unplugged,"10,4",,Z
1564872210.0,"4.577482799072357,51.87012027488264",-4,Point,28,"driving,stationary",0.51,unplugged,"10,4",,Z
1564872221.0,"4.574367413301555,51.87206722335133",-6,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872232.0,"4.571608426053609,51.87419559811416",-8,Point,28,driving,0.51,unplugged,"10,4",,Z
1564872243.0,"4.5692601520610685,51.87649399978283",-6,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872254.0,"4.56721832044848,51.87889629514132",-7,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872265.0,"4.565642941747387,51.881439238835014",-6,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872275.0,"4.564607022334416,51.883858926642574",-9,Point,27,"driving,stationary",0.51,unplugged,"10,8",,Z
1564872286.0,"4.56353279762395,51.88649666966115",-7,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872297.0,"4.562462596227007,51.889152140404924",-5,Point,27,driving,0.51,unplugged,"10,8",,Z
1564872308.0,"4.561054436494187,51.89175371551131",-3,Point,28,driving,0.51,unplugged,"10,8",,Z
1564872319.0,"4.558553528044893,51.89401288987314",-3,Point,28,driving,0.51,unplugged,"10,8",,Z
1564872330.0,"4.555123653267096,51.89567296770578",-2,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872334.0,"4.553705183793375,51.89615249638622",2,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872345.0,"4.549939194698399,51.89747398724025",2,Point,27,driving,0.51,unplugged,"10,6",,Z
1564872356.0,"4.546706294645133,51.89934625295167",14,Point,27,driving,0.51,unplugged,"10,4",,Z
1564872367.0,"4.544534040619195,51.90170676452285",23,Point,27,driving,0.51,unplugged,"10,6",,Z
1564872378.0,"4.542731763799249,51.90424945675945",24,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872389.0,"4.540949603546914,51.906817546162664",20,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872400.0,"4.539183620367701,51.90932868053383",15,Point,28,"driving,stationary",0.51,unplugged,"10,6",,Z
1564872411.0,"4.537475472320372,51.91187019930399",7,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872422.0,"4.535818956796579,51.91434177109218",3,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872433.0,"4.5346463285428795,51.91695248247303",6,Point,27,driving,0.51,unplugged,"10,6",,Z
1564872444.0,"4.534892421219996,51.91987994597472",4,Point,30,driving,0.51,unplugged,"10,6",,Z
1564872454.0,"4.536289684478692,51.92232779697694",-2,Point,28,driving,0.51,unplugged,"10,4",,Z
1564872465.0,"4.5378413423938095,51.92487417725094",-5,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872476.0,"4.538796627898271,51.9275372755266",-3,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872487.0,"4.538440816108639,51.930221621926805",-5,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872498.0,"4.5374307967764675,51.93289406602451",-3,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872509.0,"4.536315752197556,51.93553377879032",-6,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872520.0,"4.535172712062052,51.93818363365897",-2,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872531.0,"4.534096643332889,51.940837386112605",1,Point,28,driving,0.51,unplugged,"10,6",,Z
1564872542.0,"4.533051000912239,51.943519511308466",2,Point,28,driving,0.51,unplugged,"10,4",,Z
1564872553.0,"4.532245751474548,51.94604091351101",2,Point,25,driving,0.51,unplugged,"5,4",,Z
1564872564.0,"4.531815256927658,51.94865765986214",-7,Point,26,driving,0.51,unplugged,"5,6",,Z
1564872576.0,"4.529767306525754,51.95067107682298",-4,Point,23,driving,0.51,unplugged,"5,8",,Z
1564872587.0,"4.525918420408411,51.95068256003032",-9,Point,24,driving,0.51,unplugged,"10,8",,Z
1564872598.0,"4.522102978084723,51.949528246235054",0,Point,28,driving,0.51,unplugged,"5,6",,Z
1564872609.0,"4.518046304587757,51.94842648697267",-6,Point,28,driving,0.51,unplugged,"5,6",,Z
1564872619.0,"4.51427050866607,51.94758096249024",-8,Point,27,driving,0.51,unplugged,"5,6",,Z
1564872630.0,"4.510123142976789,51.9468770502619",-7,Point,28,driving,0.51,unplugged,"10,8",,Z
1564872641.0,"4.505925821144605,51.94624937144289",-10,Point,27,driving,0.51,unplugged,"10,8",,Z
1564872651.0,"4.502045754347464,51.94574549333373",-9,Point,25,driving,0.51,unplugged,"10,8",,Z
1564872662.0,"4.4983474072110825,51.945344293538426",-9,Point,23,driving,0.51,unplugged,"10,8",,Z
1564872673.0,"4.494495755065693,51.94476799578587",-1,Point,25,driving,0.51,unplugged,"10,6",,Z
1564872684.0,"4.491241229702244,51.94347818852583",10,Point,24,driving,0.51,unplugged,"10,8",,Z
1564872695.0,"4.4881180487614944,51.94249884695927",11,Point,21,driving,0.51,unplugged,"10,6",,Z
1564872707.0,"4.48440880515099,51.942061395432745",14,Point,22,driving,0.51,unplugged,"10,8",,Z
1564872719.0,"4.480648431931138,51.94173286673794",14,Point,21,driving,0.51,unplugged,"10,8",,Z
1564872731.0,"4.477149574090239,51.941408612813746",8,Point,21,driving,0.51,unplugged,"10,6",,Z
1564872743.0,"4.473573016006941,51.94096826953063",2,Point,21,driving,0.51,unplugged,"10,6",,Z
1564872755.0,"4.4699268881273175,51.940492470797096",-3,Point,21,driving,0.51,unplugged,"10,6",,Z
1564872767.0,"4.466389305893766,51.94002610170463",-2,Point,21,driving,0.5,unplugged,"10,8",,Z
1564872779.0,"4.463145593185409,51.93924222612003",4,Point,18,driving,0.5,unplugged,"10,6",,Z
1564872792.0,"4.4600382540416526,51.93807198670873",2,Point,20,driving,0.5,unplugged,"10,8",,Z
1564872804.0,"4.456981793050148,51.936982967939166",4,Point,20,driving,0.5,unplugged,"10,6",,Z
1564872816.0,"4.453686363999223,51.935861553113845",4,Point,23,driving,0.5,unplugged,"10,8",,Z
1564872827.0,"4.45010427385983,51.93519020457932",5,Point,24,driving,0.5,unplugged,"10,8",,Z
1564872839.0,"4.446466779340474,51.934566632892874",2,Point,21,driving,0.5,unplugged,"10,8",,Z
1564872851.0,"4.443409228701557,51.93335008346656",10,Point,22,driving,0.5,unplugged,"10,6",,Z
1564872862.0,"4.440571200106703,51.932068029466954",14,Point,20,driving,0.5,unplugged,"10,6",,Z
1564872878.0,"4.437156496573647,51.93287055478611",8,Point,22,driving,0.5,unplugged,"10,6",,Z
1564872890.0,"4.4347485434305245,51.93483254877099",5,Point,23,driving,0.5,unplugged,"10,8",,Z
1564872901.0,"4.432447208095745,51.93662631795922",5,Point,24,driving,0.5,unplugged,"10,8",,Z
1564872912.0,"4.43031912669952,51.93855398805061",1,Point,23,driving,0.5,unplugged,"10,12",,Z
1564872924.0,"4.428058778871249,51.94052348383883",-5,Point,22,driving,0.5,unplugged,"10,12",,Z
1564872936.0,"4.425816787410924,51.94242072762171",-6,Point,22,driving,0.5,unplugged,"10,8",,Z
1564872948.0,"4.42358954810018,51.94437471688906",-8,Point,22,driving,0.5,unplugged,"10,8",,Z
1564872960.0,"4.421326350424831,51.946325395304655",-5,Point,23,driving,0.5,unplugged,"10,8",,Z
1564872972.0,"4.419254343960825,51.94807096854965",6,Point,20,driving,0.5,unplugged,"10,6",,Z
1564872984.0,"4.417140260342897,51.949938917580944",-2,Point,22,driving,0.5,unplugged,"10,8",,Z
1564872996.0,"4.414974963296591,51.95196121935914",-3,Point,23,driving,0.5,unplugged,"10,6",,Z
1564873008.0,"4.413138655949768,51.95420606066654",-7,Point,24,driving,0.5,unplugged,"10,8",,Z
1564873019.0,"4.411372840408618,51.956475460950244",-5,Point,26,driving,0.5,unplugged,"10,12",,Z
1564873030.0,"4.409669302408034,51.958698970314074",-5,Point,25,driving,0.5,unplugged,"10,12",,Z
1564873041.0,"4.407924860719971,51.96086351298909",-6,Point,24,driving,0.5,unplugged,"10,8",,Z
1564873052.0,"4.406226770956447,51.96305005815994",-6,Point,25,driving,0.5,unplugged,"10,6",,Z
1564873063.0,"4.404541254047681,51.965284883093055",-3,Point,25,driving,0.5,unplugged,"10,8",,Z
1564873074.0,"4.402789520103859,51.967588732998784",-1,Point,25,driving,0.5,unplugged,"10,6",,Z
1564873085.0,"4.401053292680905,51.96982439612222",3,Point,25,driving,0.5,unplugged,"10,6",,Z
1564873096.0,"4.399583609778806,51.972076487775865",0,Point,24,driving,0.5,unplugged,"10,6",,Z
1564873107.0,"4.398665372286363,51.97451314893735",-5,Point,26,driving,0.5,unplugged,"10,8",,Z
1564873118.0,"4.397620484236998,51.97695425250751",-3,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873129.0,"4.396571991969269,51.979371090468",0,Point,26,driving,0.49,unplugged,"10,12",,Z
1564873140.0,"4.395540766422074,51.98171374858541",-6,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873152.0,"4.394390517849843,51.98418850549681",-5,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873163.0,"4.393399525437871,51.98664926462992",4,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873174.0,"4.392363606024899,51.988991587471205",-1,Point,24,"driving,stationary",0.49,unplugged,"10,8",,Z
1564873185.0,"4.391356101263678,51.991446185905474",-2,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873196.0,"4.390337364752209,51.99382103053107",-2,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873207.0,"4.389297422025715,51.99614776303246",-2,Point,24,driving,0.49,unplugged,"10,8",,Z
1564873218.0,"4.388271644715581,51.99855458461865",-3,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873229.0,"4.387352569032821,52.00098449834809",-8,Point,26,driving,0.49,unplugged,"10,6",,Z
1564873240.0,"4.386305250231536,52.00336998799071",-3,Point,25,driving,0.49,unplugged,"10,12",,Z
1564873251.0,"4.384822659198553,52.00568360281363",-7,Point,25,driving,0.49,unplugged,"10,8",,Z
1564873262.0,"4.3824268598150296,52.00769840278849",-4,Point,25,driving,0.49,unplugged,"10,12",,Z
1564873272.0,"4.380419813100603,52.00955734127388",-1,Point,23,driving,0.49,unplugged,"10,12",,Z
1564873281.0,"4.379681451250221,52.011105185423055",4,Point,18,driving,0.49,unplugged,"10,8",,Z
1564873329.0,"4.37712304294517,52.01141544156895",2,Point,10,driving,0.46,unplugged,"10,4",,Z
1564873377.0,"4.374555330727598,52.0108758984618",4,Point,11,driving,0.43,unplugged,"10,4",,Z
1564873392.0,"4.37220864929666,52.011004812132576",4,Point,11,driving,0.42,unplugged,"10,4",,Z
1564873421.0,"4.369405489418999,52.01151841324941",4,Point,13,driving,0.4,unplugged,"10,4",,Z
1564873432.0,"4.368696631867782,52.012714049827316",4,Point,13,driving,0.4,unplugged,"10,4",,Z
1564873447.0,"4.3673577066551585,52.01405884237216",3,Point,11,driving,0.39,unplugged,"10,4",,Z
1564873511.0,"4.365386450667274,52.01401563366131",3,Point,4,driving,0.38,unplugged,"10,4",,Z
1564873553.0,"4.363695401702414,52.013255143586555",1,Point,5,driving,0.38,unplugged,"10,4",,Z
1564873581.0,"4.362298054624686,52.01259867293016",2,Point,2,driving,0.38,unplugged,"10,4",,Z
1564873616.0,"4.36403620988537,52.012032349642375",1,Point,4,driving,0.38,unplugged,"10,4",,Z
1564873656.0,"4.364857217301023,52.011646279182294",1,Point,1,driving,0.33,unplugged,"10,3",,Z
1564873747.0,"4.364286744971167,52.01163135939465",1,Point,1,walking,0.32,unplugged,"10,3",,Z
1564873778.0,"4.363857172433626,52.01140387454257",1,Point,1,walking,0.32,unplugged,"10,3",,Z
1564873807.0,"4.363371608782898,52.01122341216729",0,Point,1,walking,0.32,unplugged,"10,3",,Z
1564873841.0,"4.36290264130045,52.01102300086246",1,Point,1,walking,0.32,unplugged,"10,3",,Z
1564873876.0,"4.362458232794294,52.01079769530521",1,Point,1,walking,0.32,unplugged,"10,3",,Z
1564873906.0,"4.361985661093483,52.010591835763314",1,Point,1,walking,0.32,unplugged,"10,3",,Z
1564873935.0,"4.361552819613704,52.010368751410404",-1,Point,1,walking,0.32,unplugged,"10,3",,Z
1564874023.0,"4.361198600385674,52.01042880774663",2,Point,0,walking,0.32,unplugged,"10,3",,Z
1564874165.0,"4.361485848207363,52.01032981747017",1,Point,0,walking,0.31,unplugged,"10,3",Vlinderstorm,Z
1564874278.0,"4.361374368895182,52.01042415579037",7,Point,0,walking,0.31,unplugged,"10,3",Vlinderstorm,Z
1564874400.0,"4.361355677251109,52.01034532399104",1,Point,1,walking,0.31,unplugged,"10,3",Vlinderstorm,Z
1564874472.0,"4.361483417455443,52.0104950666912",1,Point,1,None,0.31,unplugged,"10,4",Vlinderstorm,Z
1564874606.0,"4.361348049719223,52.01052054767684",5,Point,0,stationary,0.31,unplugged,"10,4",Vlinderstorm,Z
1564874831.0,"4.361077146608719,52.01021167454497",0,Point,1,walking,0.31,unplugged,"10,3",Vlinderstorm,Z
1564874865.0,"4.360754610974677,52.009914158891895",1,Point,1,walking,0.31,unplugged,"10,3",,Z
1564875416.0,"4.360425453637131,52.00977581558005",2,Point,1,walking,0.31,unplugged,"10,3",,Z
1564875449.0,"4.360337276015766,52.00981118721143",3,Point,1,walking,0.31,unplugged,"10,3",,Z
1564875502.0,"4.360349010680206,52.009795890238145",1,Point,1,walking,0.29,unplugged,"10,4",,Z
1564875703.0,"4.360930966217407,52.009838679853836",2,Point,0,None,0.29,unplugged,"10,4",,Z
1564875911.0,"4.361048815775999,52.010188540492216",1,Point,1,walking,0.29,unplugged,"10,3",,Z
